seed,start_dp,end_dp,band_dp,lower_z_m,upper_z_m,conductance_m3_s,pore_count,throat_count,source_count,sink_count,active_pores,spanning,final_uptake_mol_kg,t50_final_uptake_s,underutilized_particle_fraction
52691,5.0,10.0,1.0,0.00800037742534808,0.01600037742534808,5.618199178861644e-08,2233,4143,455,426,2233,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
52691,5.0,10.0,1.5,0.00800037742534808,0.01600037742534808,8.128082640624836e-08,2233,4143,662,652,2233,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
52691,10.0,15.0,0.5,0.01600037742534808,0.02400037742534808,4.3648246022616005e-08,2249,4175,226,216,2249,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
52691,10.0,15.0,1.0,0.01600037742534808,0.02400037742534808,5.8502549916740685e-08,2249,4175,457,445,2249,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
52691,10.0,15.0,1.5,0.01600037742534808,0.02400037742534808,9.039752959506833e-08,2249,4175,684,672,2249,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
52691,15.0,20.0,0.5,0.02400037742534808,0.03200037742534808,4.43116441136015e-08,2212,4104,213,215,2212,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
52691,15.0,20.0,1.0,0.02400037742534808,0.03200037742534808,5.870997704938899e-08,2212,4104,448,444,2212,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
52691,15.0,20.0,1.5,0.02400037742534808,0.03200037742534808,8.390097310541113e-08,2212,4104,652,651,2212,True,0.2757138322879656,1441.8375800542435,0.9086486486486488
61417,0.0,5.0,0.5,0.00020517049924951729,0.008205170499249518,3.418380137948225e-08,2063,3841,42,228,2063,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,0.0,5.0,1.0,0.00020517049924951729,0.008205170499249518,5.754973409022327e-08,2063,3841,283,458,2063,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,0.0,5.0,1.5,0.00020517049924951729,0.008205170499249518,8.226340013802648e-08,2063,3841,482,662,2063,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,5.0,10.0,0.5,0.008205170499249518,0.016205170499249518,4.237685932455292e-08,2224,4127,217,215,2224,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,5.0,10.0,1.0,0.008205170499249518,0.016205170499249518,5.633110897563514e-08,2224,4127,447,446,2224,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,5.0,10.0,1.5,0.008205170499249518,0.016205170499249518,8.219694853665832e-08,2224,4127,652,663,2224,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,10.0,15.0,0.5,0.016205170499249518,0.02420517049924952,4.20143022030009e-08,2233,4147,252,215,2233,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,10.0,15.0,1.0,0.016205170499249518,0.02420517049924952,5.431614473594263e-08,2233,4147,453,447,2233,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,10.0,15.0,1.5,0.016205170499249518,0.02420517049924952,8.148765255090499e-08,2233,4147,675,658,2233,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,15.0,20.0,0.5,0.02420517049924952,0.032205170499249515,4.397582727992903e-08,2237,4156,225,237,2237,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,15.0,20.0,1.0,0.02420517049924952,0.032205170499249515,5.6343369533837756e-08,2237,4156,450,451,2237,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
61417,15.0,20.0,1.5,0.02420517049924952,0.032205170499249515,7.886544104995578e-08,2237,4156,680,666,2237,True,0.2149245541232466,1572.3071897876075,0.9524324324324324
69371,0.0,5.0,0.5,0.00011530939844088454,0.008115309398440886,3.083738935605743e-08,2053,3829,41,219,2053,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,0.0,5.0,1.0,0.00011530939844088454,0.008115309398440886,5.500736784720973e-08,2053,3829,260,450,2053,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,0.0,5.0,1.5,0.00011530939844088454,0.008115309398440886,7.898386315616792e-08,2053,3829,465,671,2053,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,5.0,10.0,0.5,0.008115309398440886,0.016115309398440886,4.2183639831507895e-08,2247,4166,232,230,2247,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,5.0,10.0,1.0,0.008115309398440886,0.016115309398440886,5.4917581622201066e-08,2247,4166,454,442,2247,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,5.0,10.0,1.5,0.008115309398440886,0.016115309398440886,7.870143289058089e-08,2247,4166,667,677,2247,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,10.0,15.0,0.5,0.016115309398440886,0.024115309398440886,4.1388564112331704e-08,2226,4123,221,205,2226,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,10.0,15.0,1.0,0.016115309398440886,0.024115309398440886,5.522093597085329e-08,2226,4123,470,422,2226,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,10.0,15.0,1.5,0.016115309398440886,0.024115309398440886,7.720697921165057e-08,2226,4123,659,657,2226,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,15.0,20.0,0.5,0.024115309398440886,0.032115309398440886,4.0971186631215586e-08,2247,4178,224,242,2247,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,15.0,20.0,1.0,0.024115309398440886,0.032115309398440886,5.3140113066610285e-08,2247,4178,456,434,2247,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
69371,15.0,20.0,1.5,0.024115309398440886,0.032115309398440886,7.766733427751089e-08,2247,4178,684,680,2247,True,0.2878364645639539,1477.3436586980813,0.8994594594594595
74167,0.0,5.0,0.5,5.005473908941925e-05,0.008050054739089419,3.010672347128255e-08,1999,3721,31,208,1999,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,0.0,5.0,1.0,5.005473908941925e-05,0.008050054739089419,5.347377531594354e-08,1999,3721,224,437,1999,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,0.0,5.0,1.5,5.005473908941925e-05,0.008050054739089419,7.502550885465226e-08,1999,3721,449,636,1999,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,5.0,10.0,0.5,0.008050054739089419,0.01605005473908942,4.1638343910170054e-08,2206,4089,215,199,2206,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,5.0,10.0,1.0,0.008050054739089419,0.01605005473908942,5.547232545186272e-08,2206,4089,456,440,2206,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,5.0,10.0,1.5,0.008050054739089419,0.01605005473908942,8.0735478467222e-08,2206,4089,644,644,2206,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,10.0,15.0,0.5,0.01605005473908942,0.02405005473908942,4.258426217008225e-08,2230,4144,252,222,2230,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,10.0,15.0,1.0,0.01605005473908942,0.02405005473908942,5.4702537643371735e-08,2230,4144,468,463,2230,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,10.0,15.0,1.5,0.01605005473908942,0.02405005473908942,7.65221469424348e-08,2230,4144,676,652,2230,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,15.0,20.0,0.5,0.02405005473908942,0.03205005473908942,4.384063072861701e-08,2246,4170,230,231,2246,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,15.0,20.0,1.0,0.02405005473908942,0.03205005473908942,5.691118146650621e-08,2246,4170,443,444,2246,True,0.2448765184284501,1504.4150672906885,0.931891891891892
74167,15.0,20.0,1.5,0.02405005473908942,0.03205005473908942,8.426019527171627e-08,2246,4170,689,652,2246,True,0.2448765184284501,1504.4150672906885,0.931891891891892
81929,0.0,5.0,0.5,3.423557030319131e-05,0.00803423557030319,2.5511932025101936e-08,2004,3726,25,217,2004,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,0.0,5.0,1.0,3.423557030319131e-05,0.00803423557030319,5.6880544015566525e-08,2004,3726,203,443,2004,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,0.0,5.0,1.5,3.423557030319131e-05,0.00803423557030319,7.679537475095535e-08,2004,3726,441,656,2004,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,5.0,10.0,0.5,0.00803423557030319,0.01603423557030319,4.2712180192912624e-08,2224,4121,215,217,2224,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,5.0,10.0,1.0,0.00803423557030319,0.01603423557030319,5.651113833349522e-08,2224,4121,446,443,2224,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,5.0,10.0,1.5,0.00803423557030319,0.01603423557030319,8.207550029582624e-08,2224,4121,669,653,2224,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,10.0,15.0,0.5,0.01603423557030319,0.02403423557030319,4.2190375709460165e-08,2221,4121,207,218,2221,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,10.0,15.0,1.0,0.01603423557030319,0.02403423557030319,5.494093112745964e-08,2221,4121,441,466,2221,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,10.0,15.0,1.5,0.01603423557030319,0.02403423557030319,7.752911638297793e-08,2221,4121,660,682,2221,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,15.0,20.0,0.5,0.02403423557030319,0.032034235570303195,4.43857314006761e-08,2209,4101,205,245,2209,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,15.0,20.0,1.0,0.02403423557030319,0.032034235570303195,6.002416169741483e-08,2209,4101,416,436,2209,True,0.2485817652085521,1491.0752252305024,0.927027027027027
81929,15.0,20.0,1.5,0.02403423557030319,0.032034235570303195,8.899703541465789e-08,2209,4101,647,668,2209,True,0.2485817652085521,1491.0752252305024,0.927027027027027
90709,0.0,5.0,0.5,0.0001286872001317079,0.008128687200131709,3.443993021964684e-08,2035,3791,35,211,2035,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,0.0,5.0,1.0,0.0001286872001317079,0.008128687200131709,5.679971307467252e-08,2035,3791,241,446,2035,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,0.0,5.0,1.5,0.0001286872001317079,0.008128687200131709,7.819475430746049e-08,2035,3791,444,665,2035,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,5.0,10.0,0.5,0.008128687200131709,0.01612868720013171,4.4487878689707663e-08,2237,4151,224,219,2237,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,5.0,10.0,1.0,0.008128687200131709,0.01612868720013171,6.051838874260747e-08,2237,4151,453,442,2237,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,5.0,10.0,1.5,0.008128687200131709,0.01612868720013171,8.681861798563327e-08,2237,4151,673,681,2237,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,10.0,15.0,0.5,0.01612868720013171,0.02412868720013171,4.3724453231780677e-08,2238,4149,245,237,2238,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,10.0,15.0,1.0,0.01612868720013171,0.02412868720013171,5.6459513283620463e-08,2238,4149,442,462,2238,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,10.0,15.0,1.5,0.01612868720013171,0.02412868720013171,8.320829537569026e-08,2238,4149,672,679,2238,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,15.0,20.0,0.5,0.02412868720013171,0.032128687200131706,4.208111471027973e-08,2211,4105,208,215,2211,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,15.0,20.0,1.0,0.02412868720013171,0.032128687200131706,5.636611967602945e-08,2211,4105,448,433,2211,True,0.2847758578739309,1576.896374403323,0.8983783783783784
90709,15.0,20.0,1.5,0.02412868720013171,0.032128687200131706,7.853960000874997e-08,2211,4105,656,675,2211,True,0.2847758578739309,1576.896374403323,0.8983783783783784
98251,0.0,5.0,0.5,3.7034744673711094e-05,0.008037034744673712,3.137005971442096e-08,2030,3776,30,230,2030,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,0.0,5.0,1.0,3.7034744673711094e-05,0.008037034744673712,5.617552316522834e-08,2030,3776,208,446,2030,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,0.0,5.0,1.5,3.7034744673711094e-05,0.008037034744673712,7.556801793050807e-08,2030,3776,452,674,2030,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,5.0,10.0,0.5,0.008037034744673712,0.01603703474467371,4.260562304001496e-08,2214,4115,225,223,2214,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,5.0,10.0,1.0,0.008037034744673712,0.01603703474467371,5.580114694660249e-08,2214,4115,437,436,2214,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,5.0,10.0,1.5,0.008037034744673712,0.01603703474467371,8.065725955178878e-08,2214,4115,674,655,2214,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,10.0,15.0,0.5,0.01603703474467371,0.02403703474467371,4.2461242122927407e-08,2236,4150,228,229,2236,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,10.0,15.0,1.0,0.01603703474467371,0.02403703474467371,5.597840316540671e-08,2236,4150,456,444,2236,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,10.0,15.0,1.5,0.01603703474467371,0.02403703474467371,8.010610344151962e-08,2236,4150,666,675,2236,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,15.0,20.0,0.5,0.02403703474467371,0.03203703474467371,4.436850658670751e-08,2232,4145,221,205,2232,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,15.0,20.0,1.0,0.02403703474467371,0.03203703474467371,5.694007786979402e-08,2232,4145,440,434,2232,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
98251,15.0,20.0,1.5,0.02403703474467371,0.03203703474467371,8.431134216386528e-08,2232,4145,656,659,2232,True,0.3129742683579579,1418.4416945544883,0.8783783783783784
